PID,Date,Group,Group2,Name,Species,Populations,SID,reproduction,TYPE,Unit ,u_mean,u_lower,u_upper,SE,range_low,range_up,Events,Callable,Method,SampleSize,Generations,Sequencing,Tools,Depth,Comments,CITATION,Citation2,Link
2023001,2023,primates,primates,chimpanzee,Pan troglodytes,,2023001_13,sexual,snp,bp/generation,1.25e-08,,,,,,47,3752039202,PO,1,,BGISEQ500,,avg 67X,,"Bergeron, L. A., Besenbacher, S., Zheng, J., Li, P., Bertelsen, M. F., Quintard, B., ... & Zhang, G. (2023). Evolution of the germline mutation rate across vertebrates. Nature, 1-7.",,https://www.nature.com/articles/s41586-023-05752-y
2023001,2023,fish,fish,large yellow croaker,Larimichthys crocea,,2023001_14,sexual,snp,bp/generation,2.25e-09,,,,,,2,886838731.9,PO,1,,BGISEQ500,,avg 67X,,"Bergeron, L. A., Besenbacher, S., Zheng, J., Li, P., Bertelsen, M. F., Quintard, B., ... & Zhang, G. (2023). Evolution of the germline mutation rate across vertebrates. Nature, 1-7.",,https://www.nature.com/articles/s41586-023-05752-y
2023001,2023,mammals,mammals,tasmanian devil,Sarcophilus harrisii,,2023001_15,sexual,snp,bp/generation,5.94e-09,,,,,,28,4709320231,PO,1,,BGISEQ500,,avg 67X,,"Bergeron, L. A., Besenbacher, S., Zheng, J., Li, P., Bertelsen, M. F., Quintard, B., ... & Zhang, G. (2023). Evolution of the germline mutation rate across vertebrates. Nature, 1-7.",,https://www.nature.com/articles/s41586-023-05752-y
2023001,2023,mammals,mammals,dog,Canis lupus familiaris,,2023001_16,sexual,snp,bp/generation,8.68e-09,,,,,,121,13939652094,PO,4,,BGISEQ500,,avg 67X,,"Bergeron, L. A., Besenbacher, S., Zheng, J., Li, P., Bertelsen, M. F., Quintard, B., ... & Zhang, G. (2023). Evolution of the germline mutation rate across vertebrates. Nature, 1-7.",,https://www.nature.com/articles/s41586-023-05752-y
2023001,2023,mammals,mammals,bottlenosed dolphin,Tursiops truncatus,,2023001_17,sexual,snp,bp/generation,8.83e-09,,,,,,32,3622935308,PO,1,,BGISEQ500,,avg 67X,,"Bergeron, L. A., Besenbacher, S., Zheng, J., Li, P., Bertelsen, M. F., Quintard, B., ... & Zhang, G. (2023). Evolution of the germline mutation rate across vertebrates. Nature, 1-7.",,https://www.nature.com/articles/s41586-023-05752-y
2023001,2023,primates,primates,drill,Mandrillus leucophaeus,,2023001_18,sexual,snp,bp/generation,6.33e-09,,,,,,56,8846557707,PO,2,,BGISEQ500,,avg 67X,,"Bergeron, L. A., Besenbacher, S., Zheng, J., Li, P., Bertelsen, M. F., Quintard, B., ... & Zhang, G. (2023). Evolution of the germline mutation rate across vertebrates. Nature, 1-7.",,https://www.nature.com/articles/s41586-023-05752-y
2023001,2023,birds,birds,herring gull,Larus argentatus,,2023001_19,sexual,snp,bp/generation,7.41e-09,,,,,,87,11738460374,PO,7,,BGISEQ500,,avg 67X,,"Bergeron, L. A., Besenbacher, S., Zheng, J., Li, P., Bertelsen, M. F., Quintard, B., ... & Zhang, G. (2023). Evolution of the germline mutation rate across vertebrates. Nature, 1-7.",,https://www.nature.com/articles/s41586-023-05752-y
2023001,2023,birds,birds,emperor penguin,Aptenodytes forsteri,,2023001_20,sexual,snp,bp/generation,1.41e-08,,,,,,29,2053091688,PO,1,,BGISEQ500,,avg 67X,,"Bergeron, L. A., Besenbacher, S., Zheng, J., Li, P., Bertelsen, M. F., Quintard, B., ... & Zhang, G. (2023). Evolution of the germline mutation rate across vertebrates. Nature, 1-7.",,https://www.nature.com/articles/s41586-023-05752-y
2023001,2023,birds,birds,greater flamingo,Phoenicopterus roseus,,2023001_21,sexual,snp,bp/generation,1.65e-08,,,,,,34,2048960361,PO,1,,BGISEQ500,,avg 67X,,"Bergeron, L. A., Besenbacher, S., Zheng, J., Li, P., Bertelsen, M. F., Quintard, B., ... & Zhang, G. (2023). Evolution of the germline mutation rate across vertebrates. Nature, 1-7.",,https://www.nature.com/articles/s41586-023-05752-y
2023001,2023,fish,fish,japanese flounder,Paralichthys olivaceus,,2023001_22,sexual,snp,bp/generation,8.52e-09,,,,,,15,1758622482,PO,2,,BGISEQ500,,avg 67X,,"Bergeron, L. A., Besenbacher, S., Zheng, J., Li, P., Bertelsen, M. F., Quintard, B., ... & Zhang, G. (2023). Evolution of the germline mutation rate across vertebrates. Nature, 1-7.",,https://www.nature.com/articles/s41586-023-05752-y
2023001,2023,mammals,mammals,red fox,Vulpes vulpes,,2023001_23,sexual,snp,bp/generation,4.46e-09,,,,,,17,3810834843,PO,1,,BGISEQ500,,avg 67X,,"Bergeron, L. A., Besenbacher, S., Zheng, J., Li, P., Bertelsen, M. F., Quintard, B., ... & Zhang, G. (2023). Evolution of the germline mutation rate across vertebrates. Nature, 1-7.",,https://www.nature.com/articles/s41586-023-05752-y
2023001,2023,birds,birds,great black-backed gull,Larus marinus,,2023001_24,sexual,snp,bp/generation,8.72e-09,,,,,,33,3781164748,PO,2,,BGISEQ500,,avg 67X,,"Bergeron, L. A., Besenbacher, S., Zheng, J., Li, P., Bertelsen, M. F., Quintard, B., ... & Zhang, G. (2023). Evolution of the germline mutation rate across vertebrates. Nature, 1-7.",,https://www.nature.com/articles/s41586-023-05752-y
2023001,2023,reptiles,reptiles,common garter snake,Thamnophis sirtalis,,2023001_25,sexual,snp,bp/generation,2.54e-08,,,,,,70,2749577990,PO,3,,BGISEQ500,,avg 67X,,"Bergeron, L. A., Besenbacher, S., Zheng, J., Li, P., Bertelsen, M. F., Quintard, B., ... & Zhang, G. (2023). Evolution of the germline mutation rate across vertebrates. Nature, 1-7.",,https://www.nature.com/articles/s41586-023-05752-y
2023001,2023,primates,primates,lar gibbon,Hylobates lar,,2023001_26,sexual,snp,bp/generation,7.05e-09,,,,,,30,4253830170,PO,1,,BGISEQ500,,avg 67X,,"Bergeron, L. A., Besenbacher, S., Zheng, J., Li, P., Bertelsen, M. F., Quintard, B., ... & Zhang, G. (2023). Evolution of the germline mutation rate across vertebrates. Nature, 1-7.",,https://www.nature.com/articles/s41586-023-05752-y
2023001,2023,mammals,mammals,giraffe,Giraffa camelopardalis,,2023001_27,sexual,snp,bp/generation,1.00e-08,,,,,,39,3871843842,PO,1,,BGISEQ500,,avg 67X,,"Bergeron, L. A., Besenbacher, S., Zheng, J., Li, P., Bertelsen, M. F., Quintard, B., ... & Zhang, G. (2023). Evolution of the germline mutation rate across vertebrates. Nature, 1-7.",,https://www.nature.com/articles/s41586-023-05752-y
2023001,2023,mammals,mammals,goat,Capra hircus,,2023001_28,sexual,snp,bp/generation,5.25e-09,,,,,,67,12742716174,PO,3,,BGISEQ500,,avg 67X,,"Bergeron, L. A., Besenbacher, S., Zheng, J., Li, P., Bertelsen, M. F., Quintard, B., ... & Zhang, G. (2023). Evolution of the germline mutation rate across vertebrates. Nature, 1-7.",,https://www.nature.com/articles/s41586-023-05752-y
2023001,2023,mammals,mammals,hippopotamus,Hippopotamus amphibius,,2023001_29,sexual,snp,bp/generation,1.18e-08,,,,,,40,3373922800,PO,1,,BGISEQ500,,avg 67X,,"Bergeron, L. A., Besenbacher, S., Zheng, J., Li, P., Bertelsen, M. F., Quintard, B., ... & Zhang, G. (2023). Evolution of the germline mutation rate across vertebrates. Nature, 1-7.",,https://www.nature.com/articles/s41586-023-05752-y
2023001,2023,human,primates,human,Homo sapiens,,2023001_30,sexual,snp,bp/generation,1.16e-08,,,,,,103,8820332705,PO,2,,BGISEQ500,,avg 67X,,"Bergeron, L. A., Besenbacher, S., Zheng, J., Li, P., Bertelsen, M. F., Quintard, B., ... & Zhang, G. (2023). Evolution of the germline mutation rate across vertebrates. Nature, 1-7.",,https://www.nature.com/articles/s41586-023-05752-y
2023001,2023,mammals,mammals,Rock hyrax,Procavia capensis,,2023001_31,sexual,snp,bp/generation,9.18e-09,,,,,,99,10779038763,PO,3,,BGISEQ500,,avg 67X,,"Bergeron, L. A., Besenbacher, S., Zheng, J., Li, P., Bertelsen, M. F., Quintard, B., ... & Zhang, G. (2023). Evolution of the germline mutation rate across vertebrates. Nature, 1-7.",,https://www.nature.com/articles/s41586-023-05752-y
2023001,2023,reptiles,reptiles,gecko,Eublepharis macularius,,2023001_32,sexual,snp,bp/generation,5.74e-09,,,,,,18,3132686788,PO,1,,BGISEQ500,,avg 67X,,"Bergeron, L. A., Besenbacher, S., Zheng, J., Li, P., Bertelsen, M. F., Quintard, B., ... & Zhang, G. (2023). Evolution of the germline mutation rate across vertebrates. Nature, 1-7.",,https://www.nature.com/articles/s41586-023-05752-y
2023001,2023,mammals,mammals,leopard,Panthera pardus,,2023001_33,sexual,snp,bp/generation,8.83e-09,,,,,,35,3961094888,PO,1,,BGISEQ500,,avg 67X,,"Bergeron, L. A., Besenbacher, S., Zheng, J., Li, P., Bertelsen, M. F., Quintard, B., ... & Zhang, G. (2023). Evolution of the germline mutation rate across vertebrates. Nature, 1-7.",,https://www.nature.com/articles/s41586-023-05752-y
2023001,2023,birds,birds,blue-throated macaw,Ara glaucogularis,,2023001_34,sexual,snp,bp/generation,1.00e-08,,,,,,19,1896800197,PO,1,,BGISEQ500,,avg 67X,,"Bergeron, L. A., Besenbacher, S., Zheng, J., Li, P., Bertelsen, M. F., Quintard, B., ... & Zhang, G. (2023). Evolution of the germline mutation rate across vertebrates. Nature, 1-7.",,https://www.nature.com/articles/s41586-023-05752-y
2023001,2023,mammals,mammals,american mink,Neogale vison,,2023001_35,sexual,snp,bp/generation,4.64e-09,,,,,,18,3877127048,PO,1,,BGISEQ500,,avg 67X,,"Bergeron, L. A., Besenbacher, S., Zheng, J., Li, P., Bertelsen, M. F., Quintard, B., ... & Zhang, G. (2023). Evolution of the germline mutation rate across vertebrates. Nature, 1-7.",,https://www.nature.com/articles/s41586-023-05752-y
2023001,2023,mammals,mammals,damara mole rat,Fukomys damarensis,,2023001_36,sexual,snp,bp/generation,7.41e-09,,,,,,107,14437325454,PO,4,,BGISEQ500,,avg 67X,,"Bergeron, L. A., Besenbacher, S., Zheng, J., Li, P., Bertelsen, M. F., Quintard, B., ... & Zhang, G. (2023). Evolution of the germline mutation rate across vertebrates. Nature, 1-7.",,https://www.nature.com/articles/s41586-023-05752-y
2023001,2023,mammals,mammals,house mouse,Mus musculus,,2023001_37,sexual,snp,bp/generation,5.34e-09,,,,,,20,3739843540,PO,1,,BGISEQ500,,avg 67X,,"Bergeron, L. A., Besenbacher, S., Zheng, J., Li, P., Bertelsen, M. F., Quintard, B., ... & Zhang, G. (2023). Evolution of the germline mutation rate across vertebrates. Nature, 1-7.",,https://www.nature.com/articles/s41586-023-05752-y
2023001,2023,mammals,mammals,forest musk deer,Moschus berezovskii,,2023001_38,sexual,snp,bp/generation,1.00e-08,,,,,,39,3891542635,PO,1,,BGISEQ500,,avg 67X,,"Bergeron, L. A., Besenbacher, S., Zheng, J., Li, P., Bertelsen, M. F., Quintard, B., ... & Zhang, G. (2023). Evolution of the germline mutation rate across vertebrates. Nature, 1-7.",,https://www.nature.com/articles/s41586-023-05752-y
2023001,2023,fish,fish,common clown fish,Amphiprion ocellaris,,2023001_39,sexual,snp,bp/generation,7.36e-09,,,,,,18,2442665159,PO,2,,BGISEQ500,,avg 67X,,"Bergeron, L. A., Besenbacher, S., Zheng, J., Li, P., Bertelsen, M. F., Quintard, B., ... & Zhang, G. (2023). Evolution of the germline mutation rate across vertebrates. Nature, 1-7.",,https://www.nature.com/articles/s41586-023-05752-y
2023001,2023,mammals,mammals,Gray short-tailed opossums,Monodelphis domestica,,2023001_40,sexual,snp,bp/generation,4.601e-09,,,,,,24,5215808819,PO,1,,BGISEQ500,,avg 67X,,"Bergeron, L. A., Besenbacher, S., Zheng, J., Li, P., Bertelsen, M. F., Quintard, B., ... & Zhang, G. (2023). Evolution of the germline mutation rate across vertebrates. Nature, 1-7.",,https://www.nature.com/articles/s41586-023-05752-y
2023001,2023,mammals,mammals,killer whale,Orcinus orca,,2023001_41,sexual,snp,bp/generation,1.41e-08,,,,,,52,3679586033,PO,1,,BGISEQ500,,avg 67X,,"Bergeron, L. A., Besenbacher, S., Zheng, J., Li, P., Bertelsen, M. F., Quintard, B., ... & Zhang, G. (2023). Evolution of the germline mutation rate across vertebrates. Nature, 1-7.",,https://www.nature.com/articles/s41586-023-05752-y
2023001,2023,birds,birds,snowy owl,Bubo scandiacus,,2023001_42,sexual,snp,bp/generation,9.79e-10,,,,,,2,2041880106,PO,1,,BGISEQ500,,avg 67X,,"Bergeron, L. A., Besenbacher, S., Zheng, J., Li, P., Bertelsen, M. F., Quintard, B., ... & Zhang, G. (2023). Evolution of the germline mutation rate across vertebrates. Nature, 1-7.",,https://www.nature.com/articles/s41586-023-05752-y
2023001,2023,birds,birds,dalmatian pelican,Pelecanus crispus,,2023001_43,sexual,snp,bp/generation,9.12e-09,,,,,,19,2082827459,PO,1,,BGISEQ500,,avg 67X,,"Bergeron, L. A., Besenbacher, S., Zheng, J., Li, P., Bertelsen, M. F., Quintard, B., ... & Zhang, G. (2023). Evolution of the germline mutation rate across vertebrates. Nature, 1-7.",,https://www.nature.com/articles/s41586-023-05752-y
2023001,2023,mammals,mammals,pig,Sus scrofa,,2023001_44,sexual,snp,bp/generation,4.31e-09,,,,,,101,23387947692,PO,7,,BGISEQ500,,avg 67X,,"Bergeron, L. A., Besenbacher, S., Zheng, J., Li, P., Bertelsen, M. F., Quintard, B., ... & Zhang, G. (2023). Evolution of the germline mutation rate across vertebrates. Nature, 1-7.",,https://www.nature.com/articles/s41586-023-05752-y
2023001,2023,fish,fish,gulf pipefish,Syngnathus scovelli,,2023001_45,sexual,snp,bp/generation,5.61e-09,,,,,,14,2495491757,PO,6,,BGISEQ500,,avg 67X,,"Bergeron, L. A., Besenbacher, S., Zheng, J., Li, P., Bertelsen, M. F., Quintard, B., ... & Zhang, G. (2023). Evolution of the germline mutation rate across vertebrates. Nature, 1-7.",,https://www.nature.com/articles/s41586-023-05752-y
2023001,2023,reptiles,reptiles,Central bearded dragon,Pogona vitticeps,,2023001_46,sexual,snp,bp/generation,1.43e-08,,,,,,91,6355643505,PO,3,,BGISEQ500,,avg 67X,,"Bergeron, L. A., Besenbacher, S., Zheng, J., Li, P., Bertelsen, M. F., Quintard, B., ... & Zhang, G. (2023). Evolution of the germline mutation rate across vertebrates. Nature, 1-7.",,https://www.nature.com/articles/s41586-023-05752-y
2023001,2023,birds,birds,Quails,Coturnix japonica,,2023001_47,sexual,snp,bp/generation,5.67e-09,,,,,,65,11458076316,PO,8,,BGISEQ500,,avg 67X,,"Bergeron, L. A., Besenbacher, S., Zheng, J., Li, P., Bertelsen, M. F., Quintard, B., ... & Zhang, G. (2023). Evolution of the germline mutation rate across vertebrates. Nature, 1-7.",,https://www.nature.com/articles/s41586-023-05752-y
2023001,2023,mammals,mammals,Reindeer,Rangifer tarandus,,2023001_48,sexual,snp,bp/generation,5.89e-09,,,,,,43,7297673670,PO,2,,BGISEQ500,,avg 67X,,"Bergeron, L. A., Besenbacher, S., Zheng, J., Li, P., Bertelsen, M. F., Quintard, B., ... & Zhang, G. (2023). Evolution of the germline mutation rate across vertebrates. Nature, 1-7.",,https://www.nature.com/articles/s41586-023-05752-y
2023001,2023,mammals,mammals,Red panda,Ailurus fulgens,,2023001_49,sexual,snp,bp/generation,1.30e-08,,,,,,103,7866854556,PO,2,,BGISEQ500,,avg 67X,,"Bergeron, L. A., Besenbacher, S., Zheng, J., Li, P., Bertelsen, M. F., Quintard, B., ... & Zhang, G. (2023). Evolution of the germline mutation rate across vertebrates. Nature, 1-7.",,https://www.nature.com/articles/s41586-023-05752-y
2023001,2023,mammals,mammals,Red deer,Cervus elaphus yarkandensis,,2023001_50,sexual,snp,bp/generation,6.71e-09,,,,,,11,1638527408,PO,1,,BGISEQ500,,avg 67X,,"Bergeron, L. A., Besenbacher, S., Zheng, J., Li, P., Bertelsen, M. F., Quintard, B., ... & Zhang, G. (2023). Evolution of the germline mutation rate across vertebrates. Nature, 1-7.",,https://www.nature.com/articles/s41586-023-05752-y
2023001,2023,birds,birds,Darwin's rhea,Rhea pennata,,2023001_51,sexual,snp,bp/generation,3.97e-08,,,,,,80,2010636271,PO,1,,BGISEQ500,,avg 67X,,"Bergeron, L. A., Besenbacher, S., Zheng, J., Li, P., Bertelsen, M. F., Quintard, B., ... & Zhang, G. (2023). Evolution of the germline mutation rate across vertebrates. Nature, 1-7.",,https://www.nature.com/articles/s41586-023-05752-y
2023001,2023,mammals,mammals,Southern White Rhinoceros,Ceratotherium simum simum,,2023001_52,sexual,snp,bp/generation,9.56e-09,,,,,,40,4183028038,PO,1,,BGISEQ500,,avg 67X,,"Bergeron, L. A., Besenbacher, S., Zheng, J., Li, P., Bertelsen, M. F., Quintard, B., ... & Zhang, G. (2023). Evolution of the germline mutation rate across vertebrates. Nature, 1-7.",,https://www.nature.com/articles/s41586-023-05752-y
2023001,2023,primates,primates,white-faced saki,Pithecia pithecia,,2023001_53,sexual,snp,bp/generation,9.92e-09,,,,,,173,17430437916,PO,5,,BGISEQ500,,avg 67X,,"Bergeron, L. A., Besenbacher, S., Zheng, J., Li, P., Bertelsen, M. F., Quintard, B., ... & Zhang, G. (2023). Evolution of the germline mutation rate across vertebrates. Nature, 1-7.",,https://www.nature.com/articles/s41586-023-05752-y
2023001,2023,fish,fish,Atlantic salmon,Salmo salar,,2023001_54,sexual,snp,bp/generation,4.31e-09,,,,,,10,2320053766,PO,1,,BGISEQ500,,avg 67X,,"Bergeron, L. A., Besenbacher, S., Zheng, J., Li, P., Bertelsen, M. F., Quintard, B., ... & Zhang, G. (2023). Evolution of the germline mutation rate across vertebrates. Nature, 1-7.",,https://www.nature.com/articles/s41586-023-05752-y
2023001,2023,birds,birds,Southern screamer,Chauna torquata,,2023001_55,sexual,snp,bp/generation,7.06e-09,,,,,,14,1982275813,PO,1,,BGISEQ500,,avg 67X,,"Bergeron, L. A., Besenbacher, S., Zheng, J., Li, P., Bertelsen, M. F., Quintard, B., ... & Zhang, G. (2023). Evolution of the germline mutation rate across vertebrates. Nature, 1-7.",,https://www.nature.com/articles/s41586-023-05752-y
2023001,2023,mammals,mammals,Antarctic fur seal,Arctocephalus gazella,,2023001_56,sexual,snp,bp/generation,6.78e-09,,,,,,93,13713257538,PO,4,,BGISEQ500,,avg 67X,,"Bergeron, L. A., Besenbacher, S., Zheng, J., Li, P., Bertelsen, M. F., Quintard, B., ... & Zhang, G. (2023). Evolution of the germline mutation rate across vertebrates. Nature, 1-7.",,https://www.nature.com/articles/s41586-023-05752-y
2023001,2023,mammals,mammals,Chinese tree shrew,Tupaia chinensis belangeri,,2023001_57,sexual,snp,bp/generation,7.50e-09,,,,,,96,12798631999,PO,3,,BGISEQ500,,avg 67X,,"Bergeron, L. A., Besenbacher, S., Zheng, J., Li, P., Bertelsen, M. F., Quintard, B., ... & Zhang, G. (2023). Evolution of the germline mutation rate across vertebrates. Nature, 1-7.",,https://www.nature.com/articles/s41586-023-05752-y
2023001,2023,mammals,mammals,deer,Cervus nippon,,2023001_58,sexual,snp,bp/generation,4.70e-09,,,,,,18,3824997613,PO,1,,BGISEQ500,,avg 67X,,"Bergeron, L. A., Besenbacher, S., Zheng, J., Li, P., Bertelsen, M. F., Quintard, B., ... & Zhang, G. (2023). Evolution of the germline mutation rate across vertebrates. Nature, 1-7.",,https://www.nature.com/articles/s41586-023-05752-y
2023001,2023,fish,fish,Tongue sole,Cynoglossus semilaevis,,2023001_59,sexual,snp,bp/generation,9.13e-09,,,,,,17,1861144039,PO,3,,BGISEQ500,,avg 67X,,"Bergeron, L. A., Besenbacher, S., Zheng, J., Li, P., Bertelsen, M. F., Quintard, B., ... & Zhang, G. (2023). Evolution of the germline mutation rate across vertebrates. Nature, 1-7.",,https://www.nature.com/articles/s41586-023-05752-y
2023001,2023,birds,birds,Roseate spoonbill,Platalea ajaja,,2023001_60,sexual,snp,bp/generation,1.69e-08,,,,,,31,1829995616,PO,1,,BGISEQ500,,avg 67X,,"Bergeron, L. A., Besenbacher, S., Zheng, J., Li, P., Bertelsen, M. F., Quintard, B., ... & Zhang, G. (2023). Evolution of the germline mutation rate across vertebrates. Nature, 1-7.",,https://www.nature.com/articles/s41586-023-05752-y
2023001,2023,birds,birds,Siberian stonechat,Saxicola maurus,,2023001_61,sexual,snp,bp/generation,6.68e-09,,,,,,55,8228989772,PO,5,,BGISEQ500,,avg 67X,,"Bergeron, L. A., Besenbacher, S., Zheng, J., Li, P., Bertelsen, M. F., Quintard, B., ... & Zhang, G. (2023). Evolution of the germline mutation rate across vertebrates. Nature, 1-7.",,https://www.nature.com/articles/s41586-023-05752-y
2023001,2023,mammals,mammals,Malay tapir,Tapirus indicus,,2023001_62,sexual,snp,bp/generation,4.80e-09,,,,,,19,3955396108,PO,1,,BGISEQ500,,avg 67X,,"Bergeron, L. A., Besenbacher, S., Zheng, J., Li, P., Bertelsen, M. F., Quintard, B., ... & Zhang, G. (2023). Evolution of the germline mutation rate across vertebrates. Nature, 1-7.",,https://www.nature.com/articles/s41586-023-05752-y
